陝西柞水,陝西,柞水
松江和龍,松江,和龍
普寧宕昌,普寧,宕昌
義泉洋川,義泉,洋川
南京徐州,南京,徐州
播州芙蓉,播州,芙蓉
湖北恩始,湖北,恩始
臨潢泰州,臨潢,泰州
關內涇州,關內,涇州
廣東南雄,廣東,南雄
平州營州,平州,營州
廣西隆安,廣西,隆安
昌都丁青,昌都,丁青
太州潼津,太州,潼津
冀寧解州,冀寧,解州
匡州歸仁,匡州,歸仁
梓州戎州,梓州,戎州
揚州通州,揚州,通州
江華營道,江華,營道
大定利州,大定,利州
甘肅渭源,甘肅,渭源
河間青縣,河間,青縣
陳留太康,陳留,太康
資州資陽,資州,資陽
豐州淨州,豐州,淨州
肇慶廣寧,肇慶,廣寧
博平高唐,博平,高唐
濟南禹城,濟南,禹城
呂粱嵐縣,呂粱,嵐縣
無為廬江,無為,廬江
醴州醴泉,醴州,醴泉
充州韶明,充州,韶明
大興宛平,大興,宛平
淥州神鄉,淥州,神鄉
汝寧穎州,汝寧,穎州
鄚州任丘,鄚州,任丘
畢節金沙,畢節,金沙
雍州富平,雍州,富平
西安咸寧,西安,咸寧
南定潮水,南定,潮水
蒲州河津,蒲州,河津
招義干水,招義,干水
河南伊川,河南,伊川
南德交谷,南德,交谷
容州普寧,容州,普寧
天津靜海,天津,靜海
羅定西寧,羅定,西寧
般陽登州,般陽,登州
滄州青縣,滄州,青縣
輝州單父,輝州,單父
陝郡陝縣,陝郡,陝縣
貢州武興,貢州,武興
韶州英德,韶州,英德
泌州湖陽,泌州,湖陽
襄州漢南,襄州,漢南
河南來庭,河南,來庭
東南同州,東南,同州
潘州南流,潘州,南流
蕪湖繁昌,蕪湖,繁昌
安徽當塗,安徽,當塗
河北密雲,河北,密雲
邳州宿遷,邳州,宿遷
宋代蜀國,宋代,蜀國
奉聖礬山,奉聖,礬山
廬江襄安,廬江,襄安
河南汝州,河南,汝州
雲安安義,雲安,安義
杭州武康,杭州,武康
河南鄢陵,河南,鄢陵
益都樂安,益都,樂安
東京室韋,東京,室韋
臨潢渤海,臨潢,渤海
來州隰州,來州,隰州
滄州景州,滄州,景州
江西浮梁,江西,浮梁
延州延津,延州,延津
燕州撫寧,燕州,撫寧
眉州隆山,眉州,隆山
延平將樂,延平,將樂
彬州平陽,彬州,平陽
河北文安,河北,文安
雲中懷安,雲中,懷安
昇州蕪湖,昇州,蕪湖
邢臺臨城,邢臺,臨城
南尹懷澤,南尹,懷澤
杭州唐山,杭州,唐山
昭通靖江,昭通,靖江
通義丹稜,通義,丹稜
四川科麥,四川,科麥
株洲攸縣,株洲,攸縣
遼寧蓋平,遼寧,蓋平
河南孟州,河南,孟州
湖南敘浦,湖南,敘浦
濮陽雷澤,濮陽,雷澤
山東平原,山東,平原
趙州雲南,趙州,雲南
靖州渠陽,靖州,渠陽
順化延慶,順化,延慶
陝西保安,陝西,保安
藤州寧風,藤州,寧風
合浦蔡龍,合浦,蔡龍
西康貢縣,西康,貢縣
會稽蕭山,會稽,蕭山
衡州黃楊,衡州,黃楊
恭州博恭,恭州,博恭
衡陽祁東,衡陽,祁東
耀州三原,耀州,三原
桂陽盧陽,桂陽,盧陽
汾州孝義,汾州,孝義
定州鮮虞,定州,鮮虞
滄州濱州,滄州,濱州
江蘇啟東,江蘇,啟東
岳陽湘陰,岳陽,湘陰
甘肅永登,甘肅,永登
保定阜平,保定,阜平
臺州黃岩,臺州,黃岩
南定懷澤,南定,懷澤
安徽含山,安徽,含山
鄂州永安,鄂州,永安
北海時水,北海,時水
河南陽邑,河南,陽邑
南汾仵城,南汾,仵城
浙江桐廬,浙江,桐廬
汴州外黃,汴州,外黃
江南瑞州,江南,瑞州
河源和平,河源,和平
東京瀋州,東京,瀋州
河間阜城,河間,阜城
洋州華陽,洋州,華陽
南京鄧州,南京,鄧州
宋代安國,宋代,安國
鞏州安西,鞏州,安西
武定樂陵,武定,樂陵
河北魏州,河北,魏州
壽州壽春,壽州,壽春
岐州麟遊,岐州,麟遊
昌都江達,昌都,江達
鄆州鄆城,鄆州,鄆城
漢陽漢川,漢陽,漢川
廣西田西,廣西,田西
密州安丘,密州,安丘
奉天蓋平,奉天,蓋平
河北安平,河北,安平
麗水青田,麗水,青田
洛州伊闕,洛州,伊闕
洺州肥鄉,洺州,肥鄉
貴州平泉,貴州,平泉
儋州毗善,儋州,毗善
甘肅民勤,甘肅,民勤
毗陵晉陵,毗陵,晉陵
藤州安昌,藤州,安昌
襄陽竹山,襄陽,竹山
梁州嘉牟,梁州,嘉牟
廣西閿鄉,廣西,閿鄉
岩州石岩,岩州,石岩
曹州曹縣,曹州,曹縣
齊州營城,齊州,營城
峽州夷道,峽州,夷道
衡州湘潭,衡州,湘潭
揚州天長,揚州,天長
河北高邑,河北,高邑
茂名電白,茂名,電白
大都寶坻,大都,寶坻
扶南武江,扶南,武江
汾州石州,汾州,石州
邯鄲曲周,邯鄲,曲周
羅州零綠,羅州,零綠
江南台州,江南,台州
相州洹水,相州,洹水
同安桐城,同安,桐城
媯州媯川,媯州,媯川
林芝墨脫,林芝,墨脫
保定容城,保定,容城
醴州奉天,醴州,奉天
靈州回樂,靈州,回樂
梧州賀縣,梧州,賀縣
陝西環州,陝西,環州
延州門山,延州,門山
恭州廣平,恭州,廣平
海豐歸善,海豐,歸善
成都茂州,成都,茂州
汀州新羅,汀州,新羅
廣西那馬,廣西,那馬
京東兗州,京東,兗州
松江阿城,松江,阿城
山東定陶,山東,定陶
潼川綿州,潼川,綿州
雲南呈貢,雲南,呈貢
北恆雲中,北恆,雲中
南壽多樂,南壽,多樂
蔡州汝陽,蔡州,汝陽
高郵寶應,高郵,寶應
關內關西,關內,關西
淮南海州,淮南,海州
南景新鎮,南景,新鎮
濟寧泗水,濟寧,泗水
江寧江浦,江寧,江浦
興元南鄭,興元,南鄭
河南廣武,河南,廣武
上京寧州,上京,寧州
明州象山,明州,象山
司州洧源,司州,洧源
磁州成安,磁州,成安
濟州嘉祥,濟州,嘉祥
樂安滳河,樂安,滳河
賀縣蕩山,賀縣,蕩山
建陽政和,建陽,政和
百色凌雲,百色,凌雲
定川宕川,定川,宕川
代州唐林,代州,唐林
貴州從江,貴州,從江
南懷河內,南懷,河內
漢中三泉,漢中,三泉
揚州寶應,揚州,寶應
廣西中渡,廣西,中渡
青州蒙陰,青州,蒙陰
興安室韋,興安,室韋
司州新安,司州,新安
永興丹州,永興,丹州
南梁邵陽,南梁,邵陽
虔州雩都,虔州,雩都
吳郡嘉興,吳郡,嘉興
越州珠池,越州,珠池
萬全陵水,萬全,陵水
勛州陵羅,勛州,陵羅
安北通濟,安北,通濟
司州蒸川,司州,蒸川
東衡曲江,東衡,曲江
江西寧岡,江西,寧岡
石州離石,石州,離石
周口沈丘,周口,沈丘
益州綿州,益州,綿州
安東長白,安東,長白
隴右武州,隴右,武州
隴州南田,隴州,南田
福建清流,福建,清流
宋代代國,宋代,代國
開陽安南,開陽,安南
嘉興海鹽,嘉興,海鹽
慈州屈邑,慈州,屈邑
陝西醴泉,陝西,醴泉
曲清師宗,曲清,師宗
河北新樂,河北,新樂
郴州義昌,郴州,義昌
崇慶新津,崇慶,新津
隴西鄣縣,隴西,鄣縣
衡水冀縣,衡水,冀縣
盧陽常豐,盧陽,常豐
杭州仁和,杭州,仁和
漢中留壩,漢中,留壩
開封臨潁,開封,臨潁
宋代揚國,宋代,揚國
廬江合肥,廬江,合肥
蠻州武羅,蠻州,武羅
洪州陽樂,洪州,陽樂
京兆永安,京兆,永安
河間齊東,河間,齊東
開封陳州,開封,陳州
順州賓義,順州,賓義
蘇茂安德,蘇茂,安德
寧夏永寧,寧夏,永寧
臨沂費縣,臨沂,費縣
曹州宛句,曹州,宛句
慶州白馬,慶州,白馬
河南邵原,河南,邵原
吉林方正,吉林,方正
鳳翔秦州,鳳翔,秦州
外國法國,外國,法國
林州歸誠,林州,歸誠
復州化城,復州,化城
林芝波密,林芝,波密
彭原定平,彭原,定平
瀼州瀼江,瀼州,瀼江
山西太谷,山西,太谷
平樂賀縣,平樂,賀縣
郎州柯盈,郎州,柯盈
廣平武安,廣平,武安
南陽唐縣,南陽,唐縣
正州東那,正州,東那
銅州北流,銅州,北流
萬安陵水,萬安,陵水
陝郡峽石,陝郡,峽石
罕東皮島,罕東,皮島
齊州濟南,齊州,濟南
咸寧通山,咸寧,通山
廣寧山東,廣寧,山東
揚州邗江,揚州,邗江
始興樂昌,始興,樂昌
浩州隰城,浩州,隰城
夔州承州,夔州,承州
海州新樂,海州,新樂
荊湖道州,荊湖,道州
邕州郎寧,邕州,郎寧
德慶端溪,德慶,端溪
修德來賓,修德,來賓
阜新彰武,阜新,彰武
廣南潯州,廣南,潯州
道州延唐,道州,延唐
岐州普潤,岐州,普潤
上饒波陽,上饒,波陽
潯陽彭澤,潯陽,彭澤
東昌邱縣,東昌,邱縣
下邳漣水,下邳,漣水
常山靈壽,常山,靈壽
利州益昌,利州,益昌
譙郡臨渙,譙郡,臨渙
原州平涼,原州,平涼
梅州梅縣,梅州,梅縣
梓潼銅山,梓潼,銅山
黨州撫康,黨州,撫康
沂州蒙陰,沂州,蒙陰
西康德格,西康,德格
梓潼鹽亭,梓潼,鹽亭
路南邑市,路南,邑市
阜陽蒙城,阜陽,蒙城
豫州平輿,豫州,平輿
長沙湘陰,長沙,湘陰
宋代吳國,宋代,吳國
嚴州桐廬,嚴州,桐廬
陳州沈丘,陳州,沈丘
密雲燕樂,密雲,燕樂
濟南齊河,濟南,齊河
繡州常林,繡州,常林
雅州榮經,雅州,榮經
臨淄曆城,臨淄,曆城
京兆終南,京兆,終南
漳浦龍溪,漳浦,龍溪
始安荔浦,始安,荔浦
融州天河,融州,天河
福寧霞浦,福寧,霞浦
廣平清河,廣平,清河
宣州南陵,宣州,南陵
河間景州,河間,景州
東營垠利,東營,垠利
河間博野,河間,博野
山西神池,山西,神池
迪化孚遠,迪化,孚遠
閬州岐坪,閬州,岐坪
山西平遙,山西,平遙
通州武清,通州,武清
南路同州,南路,同州
南雄始興,南雄,始興
廣元沔州,廣元,沔州
九江修水,九江,修水
鞏昌安定,鞏昌,安定
冀州新河,冀州,新河
密州膠西,密州,膠西
廣南連州,廣南,連州
蘇州崑山,蘇州,崑山
益都滕州,益都,滕州
許州郟城,許州,郟城
古州樂預,古州,樂預
欽州欽江,欽州,欽江
雲南雲縣,雲南,雲縣
同安荊陽,同安,荊陽
信州永豐,信州,永豐
平樂龍平,平樂,龍平
周口鄲城,周口,鄲城
懷州修武,懷州,修武
豐州大利,豐州,大利
南陽鎮平,南陽,鎮平
福寧福鼎,福寧,福鼎
黔州盈川,黔州,盈川
山南鄧州,山南,鄧州
順德任縣,順德,任縣
鄖陽保康,鄖陽,保康
山東廣饒,山東,廣饒
高涼良德,高涼,良德
嘉州龍游,嘉州,龍游
宋代光國,宋代,光國
河南長泉,河南,長泉
湖北秭歸,湖北,秭歸
建安邵武,建安,邵武
淮陽下邳,淮陽,下邳
循州齊昌,循州,齊昌
河北洺州,河北,洺州
柳州賓州,柳州,賓州
隰州蒲縣,隰州,蒲縣
長樂閩縣,長樂,閩縣
當州利和,當州,利和
冀州蓨縣,冀州,蓨縣
京東萊州,京東,萊州
上饒婺源,上饒,婺源
雲南華坪,雲南,華坪
天保雲山,天保,雲山
來州來賓,來州,來賓
渮澤定陶,渮澤,定陶
安吉孝豐,安吉,孝豐
阿里普蘭,阿里,普蘭
集慶上元,集慶,上元
洛州洧源,洛州,洧源
南平萬壽,南平,萬壽
冀寧太谷,冀寧,太谷
竟陵監利,竟陵,監利
承德建昌,承德,建昌
順天寶坻,順天,寶坻
絳州絳縣,絳州,絳縣
通州歸仁,通州,歸仁
平琴古符,平琴,古符
東峨溫水,東峨,溫水
開封雍邱,開封,雍邱
般陽長山,般陽,長山
漳州漳浦,漳州,漳浦
渮澤曹縣,渮澤,曹縣
正定獲鹿,正定,獲鹿
趙州平棘,趙州,平棘
大名濮州,大名,濮州
南寧崇左,南寧,崇左
撫州樂安,撫州,樂安
廣寧望平,廣寧,望平
涿州新昌,涿州,新昌
廣東羅定,廣東,羅定
山東平陰,山東,平陰
大寧龍山,大寧,龍山
均州固城,均州,固城
岡州封平,岡州,封平
吉林樺甸,吉林,樺甸
東峨豪石,東峨,豪石
南海清遠,南海,清遠
雲南丘北,雲南,丘北
匕州新鎮,匕州,新鎮
幽州良鄉,幽州,良鄉
龍興富州,龍興,富州
陳州太康,陳州,太康
會州婆覽,會州,婆覽
封州開建,封州,開建
淮陰泗洪,淮陰,泗洪
郁林石南,郁林,石南
兩浙常州,兩浙,常州
淮南霍丘,淮南,霍丘
播州胡江,播州,胡江
臨沂沂水,臨沂,沂水
寧州豐義,寧州,豐義
泗州漣水,泗州,漣水
郁林潭栗,郁林,潭栗
華州下邽,華州,下邽
嶺南嚴州,嶺南,嚴州
江蘇沭陽,江蘇,沭陽
西京桓州,西京,桓州
隨州應山,隨州,應山
顯州真昌,顯州,真昌
安徽石埭,安徽,石埭
金州化城,金州,化城
北海新河,北海,新河
渤州貢珍,渤州,貢珍
雲南寧洱,雲南,寧洱
聊城冠縣,聊城,冠縣
莫州長豐,莫州,長豐
嘉州綏山,嘉州,綏山
繡州阿林,繡州,阿林
西利十部,西利,十部
隰州石樓,隰州,石樓
南州南川,南州,南川
廣州香山,廣州,香山
甘肅涇川,甘肅,涇川
南陽唐河,南陽,唐河
順慶西充,順慶,西充
山西萬泉,山西,萬泉
乾州武功,乾州,武功
真州揚子,真州,揚子
和政溢樂,和政,溢樂
雲南富民,雲南,富民
東昌茬平,東昌,茬平
霍州靈石,霍州,靈石
漢源陽山,漢源,陽山
臨汀長汀,臨汀,長汀
雲山定廉,雲山,定廉
蘭州金城,蘭州,金城
潁川臨潁,潁川,臨潁
佛山順德,佛山,順德
崖州武德,崖州,武德
洪州奉新,洪州,奉新
常州國山,常州,國山
陽城沁源,陽城,沁源
山西虞鄉,山西,虞鄉
中都霸州,中都,霸州
寧武偏關,寧武,偏關
奉元高陵,奉元,高陵
達縣渠縣,達縣,渠縣
武曲臨江,武曲,臨江
開德清豐,開德,清豐
柳州武宣,柳州,武宣
銀南靈武,銀南,靈武
襄樊保康,襄樊,保康
兗州方輿,兗州,方輿
杭州昌化,杭州,昌化
四川沐川,四川,沐川
襄州鄧城,襄州,鄧城
竇州信義,竇州,信義
伊州後庭,伊州,後庭
江蘇漣水,江蘇,漣水
臨賀富水,臨賀,富水
四川南川,四川,南川
江南常州,江南,常州
魏州觀津,魏州,觀津
衡陽衡山,衡陽,衡山
安徽祁門,安徽,祁門
瀘州來鳳,瀘州,來鳳
成安臨河,成安,臨河
南丹荔波,南丹,荔波
柳州融縣,柳州,融縣
順化馬嶺,順化,馬嶺
武定潭湍,武定,潭湍
廣西武宣,廣西,武宣
宣城當塗,宣城,當塗
弘農盧氏,弘農,盧氏
溫水陸川,溫水,陸川
金昌新安,金昌,新安
黃州黃梅,黃州,黃梅
黑河嫩江,黑河,嫩江
江南吳郡,江南,吳郡
延州延川,延州,延川
洪州望蔡,洪州,望蔡
益都臨朐,益都,臨朐
資州銀山,資州,銀山
東京鐵州,東京,鐵州
夷陵宜都,夷陵,宜都
臨淄章丘,臨淄,章丘
邵州新化,邵州,新化
河南淄州,河南,淄州
江蘇蕭縣,江蘇,蕭縣
江南歙州,江南,歙州
廣信貴溪,廣信,貴溪
黨州善勞,黨州,善勞
河南告成,河南,告成
順天薊州,順天,薊州
河南榮陽,河南,榮陽
雄州昌化,雄州,昌化
武威神烏,武威,神烏
播州遵義,播州,遵義
歙州北野,歙州,北野
上郡延福,上郡,延福
溫州泰順,溫州,泰順
趙州廮陶,趙州,廮陶
建寧建陽,建寧,建陽
廣西鎮邊,廣西,鎮邊
廣西河池,廣西,河池
荊州紫陵,荊州,紫陵
陝西吳堡,陝西,吳堡
懷北辰溪,懷北,辰溪
廣西賓陽,廣西,賓陽
平陽神山,平陽,神山
湖北天門,湖北,天門
河州定羌,河州,定羌
承德平泉,承德,平泉
浙江昌化,浙江,昌化
汀州清流,汀州,清流
山西潞城,山西,潞城
隨州清潭,隨州,清潭
靜江興安,靜江,興安
歸德亳州,歸德,亳州
均州安福,均州,安福
吳興武康,吳興,武康
青州莒州,青州,莒州
潭州湘鄉,潭州,湘鄉
青州高苑,青州,高苑
東牟牟平,東牟,牟平
青州汶陽,青州,汶陽
隰州長壽,隰州,長壽
寧遠西昌,寧遠,西昌
大同靈丘,大同,靈丘
廣東花縣,廣東,花縣
山西汾陽,山西,汾陽
洮南醴泉,洮南,醴泉
貴州林西,貴州,林西
河內武德,河內,武德
雲內寧人,雲內,寧人
池州東至,池州,東至
河北青縣,河北,青縣
興唐陝縣,興唐,陝縣
江西石城,江西,石城
蚌埠固鎮,蚌埠,固鎮
竟陵沔陽,竟陵,沔陽
雲南羅次,雲南,羅次
儋州吉安,儋州,吉安
寶雞扶風,寶雞,扶風
河南豪州,河南,豪州
太原文水,太原,文水
宋代順國,宋代,順國
劍南遂州,劍南,遂州
綏州大斌,綏州,大斌
高涼電白,高涼,電白
繡州朱鳶,繡州,朱鳶
越巂蘇祁,越巂,蘇祁
淮安海州,淮安,海州
正定井陘,正定,井陘
渝州江津,渝州,江津
四川南部,四川,南部
播州胡刀,播州,胡刀
南安大庾,南安,大庾
巴西西昌,巴西,西昌
北海東陽,北海,東陽
戎州棘道,戎州,棘道
山南隋州,山南,隋州
濟南濟陽,濟南,濟陽
馮翊澄城,馮翊,澄城
信州舒城,信州,舒城
京東濟州,京東,濟州
幽州幽都,幽州,幽都
汧陽南由,汧陽,南由
江西玉山,江西,玉山
淥州豐州,淥州,豐州
雲南維西,雲南,維西
四川鑪霍,四川,鑪霍
兗州金鄉,兗州,金鄉
揚州海陵,揚州,海陵
中書淖州,中書,淖州
東平汶上,東平,汶上
玉林北流,玉林,北流
南德曇羅,南德,曇羅
京東淄州,京東,淄州
普安武連,普安,武連
遼寧台安,遼寧,台安
臺州臨海,臺州,臨海
均州黃沙,均州,黃沙
敘永永寧,敘永,永寧
湖南新寧,湖南,新寧
臨江清江,臨江,清江
濛陽九隴,濛陽,九隴
懷北漵浦,懷北,漵浦
四川隆昌,四川,隆昌
中部昇平,中部,昇平
安徽旌德,安徽,旌德
成都漢州,成都,漢州
台州臨海,台州,臨海
嶺南昭州,嶺南,昭州
淮南安豐,淮南,安豐
雲中天成,雲中,天成
東合徐聞,東合,徐聞
東京濊貊,東京,濊貊
瓊州儋州,瓊州,儋州
銅州新安,銅州,新安
南恭隋化,南恭,隋化
貴州普安,貴州,普安
播州貢山,播州,貢山
河南鄆州,河南,鄆州
河南潁陽,河南,潁陽
咸鏡義州,咸鏡,義州
劍南恭州,劍南,恭州
尹州馬邑,尹州,馬邑
淮陽南頓,淮陽,南頓
梧州懷集,梧州,懷集
京兆三原,京兆,三原
江南漳州,江南,漳州
宣化懷安,宣化,懷安
泗城西林,泗城,西林
福建連江,福建,連江
新疆蒲犁,新疆,蒲犁
江蘇吳江,江蘇,吳江
端州四會,端州,四會
相州零泉,相州,零泉
并州太谷,并州,太谷
蓋州熊岳,蓋州,熊岳
拱州柘城,拱州,柘城
廣西綏淥,廣西,綏淥
符陽難江,符陽,難江
憲州樓煩,憲州,樓煩
常林交趾,常林,交趾
寶雞鳳縣,寶雞,鳳縣
廣東揭陽,廣東,揭陽
冀寧代州,冀寧,代州
荊湖歸州,荊湖,歸州
柘州柘縣,柘州,柘縣
匡州延恩,匡州,延恩
南合扇沙,南合,扇沙
松江珠河,松江,珠河
順化樂蟠,順化,樂蟠
浙江臨海,浙江,臨海
宣州廣德,宣州,廣德
通利衛縣,通利,衛縣
晏州扶來,晏州,扶來
順天寧河,順天,寧河
渭南大荔,渭南,大荔
東平宿城,東平,宿城
夷州雞翁,夷州,雞翁
潮州揭陽,潮州,揭陽
永州江華,永州,江華
溫州平陽,溫州,平陽
南懷修武,南懷,修武
宋代杞國,宋代,杞國
恆州井陘,恆州,井陘
魏州衡水,魏州,衡水
利州階州,利州,階州
括州括蒼,括州,括蒼
乾寧樂會,乾寧,樂會
寶雞岐山,寶雞,岐山
河北深縣,河北,深縣
建陵靈川,建陵,靈川
南昌進賢,南昌,進賢
赤峰寧城,赤峰,寧城
德州德平,德州,德平
營州昌黎,營州,昌黎
廣東白沙,廣東,白沙
湖北竹山,湖北,竹山
河南韶州,河南,韶州
秦鳳會州,秦鳳,會州
河北南樂,河北,南樂
丹陽曲阿,丹陽,曲阿
達州東鄉,達州,東鄉
咸鏡定平,咸鏡,定平
夔州建始,夔州,建始
南石龍化,南石,龍化
安邊靈丘,安邊,靈丘
貴州天山,貴州,天山
嘉州平羌,嘉州,平羌
臨淄臨濟,臨淄,臨濟
邵武建寧,邵武,建寧
鄧州淉陽,鄧州,淉陽
朔平右玉,朔平,右玉
昌圖奉化,昌圖,奉化
西京應州,西京,應州
岐州寶雞,岐州,寶雞
梁州唐固,梁州,唐固
恆州房山,恆州,房山
豫州遂平,豫州,遂平
山東觀城,山東,觀城
龍州清川,龍州,清川
維州俄耳,維州,俄耳
南康星子,南康,星子
趙州大陸,趙州,大陸
江南潭州,江南,潭州
綿州彰明,綿州,彰明
漳州海澄,漳州,海澄
彭原真寧,彭原,真寧
外國天竺,外國,天竺
定西通渭,定西,通渭
昆州安寧,昆州,安寧
江蘇鹽城,江蘇,鹽城
昆州象縣,昆州,象縣
橫州淳風,橫州,淳風
涪州彭水,涪州,彭水
建德遂安,建德,遂安
丹陽丹徒,丹陽,丹徒
廣南禺州,廣南,禺州
輝州虞城,輝州,虞城
甘肅古浪,甘肅,古浪
安鄉枹罕,安鄉,枹罕
江西崇仁,江西,崇仁
循州雷鄉,循州,雷鄉
景城饒安,景城,饒安
河北新鎮,河北,新鎮
蜀州清城,蜀州,清城
灤州石城,灤州,石城
衡州酃縣,衡州,酃縣
江蘇碭山,江蘇,碭山
武都徽縣,武都,徽縣
鉅鹿南和,鉅鹿,南和
宜昌枝江,宜昌,枝江
東睦桐廬,東睦,桐廬
伊吾輪臺,伊吾,輪臺
雍州長安,雍州,長安
保定安國,保定,安國
南劍劍浦,南劍,劍浦
河北平鄉,河北,平鄉
濱州渤海,濱州,渤海
江浙太倉,江浙,太倉
四川樂至,四川,樂至
臨賀馮乘,臨賀,馮乘
賀州桂嶺,賀州,桂嶺
興和威寧,興和,威寧
汝寧確山,汝寧,確山
文州長松,文州,長松
廓州米川,廓州,米川
易州易縣,易州,易縣
東京蘇州,東京,蘇州
潾州義興,潾州,義興
劍南彭州,劍南,彭州
南會向貳,南會,向貳
富州博勞,富州,博勞
宋代相國,宋代,相國
平凉華亭,平凉,華亭
四川峨邊,四川,峨邊
關內單于,關內,單于
高州靜封,高州,靜封
龔州承恩,龔州,承恩
鄯州鄯城,鄯州,鄯城
岳州華容,岳州,華容
揚州廣陵,揚州,廣陵
京東拱州,京東,拱州
振州落屯,振州,落屯
四川營山,四川,營山
山西襄陵,山西,襄陵
建昌里州,建昌,里州
大同天成,大同,天成
嶺南新州,嶺南,新州
鎮安天保,鎮安,天保
雅州長松,雅州,長松
湖廣融州,湖廣,融州
陝西神木,陝西,神木
東嘉橫陽,東嘉,橫陽
廣州花縣,廣州,花縣
兗州滕州,兗州,滕州
雍州粟邑,雍州,粟邑
宿州虹縣,宿州,虹縣
漢源通望,漢源,通望
四川鄰水,四川,鄰水
宣州南陽,宣州,南陽
南昆馬平,南昆,馬平
鄧州新野,鄧州,新野
城陽日照,城陽,日照
司州陽城,司州,陽城
田氏邛水,田氏,邛水
宋代蜀郡,宋代,蜀郡
鄧州臨湍,鄧州,臨湍
巖州東安,巖州,東安
鞏昌通渭,鞏昌,通渭
福建永定,福建,永定
邢州沙河,邢州,沙河
閬州西水,閬州,西水
肇慶開建,肇慶,開建
魏州漳陰,魏州,漳陰
巴陵沅江,巴陵,沅江
永平遷安,永平,遷安
太平崇善,太平,崇善
和田墨玉,和田,墨玉
鐘離濟陰,鐘離,濟陰
岩州安樂,岩州,安樂
廣南梧州,廣南,梧州
黃州堡城,黃州,堡城
歙州梁安,歙州,梁安
旭州美相,旭州,美相
山東安邱,山東,安邱
那曲嘉黎,那曲,嘉黎
同安太湖,同安,太湖
泉州閩縣,泉州,閩縣
廣西平治,廣西,平治
崇州黎城,崇州,黎城
寧塞廣威,寧塞,廣威
福建福安,福建,福安
絳郡稷山,絳郡,稷山
景州景城,景州,景城
江西安義,江西,安義
靖州三江,靖州,三江
建州永霸,建州,永霸
宜春新渝,宜春,新渝
婺州白石,婺州,白石
冀州臨黃,冀州,臨黃
新州龍門,新州,龍門
河中萬泉,河中,萬泉
晉中祁縣,晉中,祁縣
安西米國,安西,米國
江蘇邳縣,江蘇,邳縣
建安將樂,建安,將樂
恆州王城,恆州,王城
豫州淮川,豫州,淮川
大名長垣,大名,長垣
保定安州,保定,安州
襄州臨漢,襄州,臨漢
成都蒲江,成都,蒲江
潾州鹽泉,潾州,鹽泉
燕州泰川,燕州,泰川
臺州樂安,臺州,樂安
義州開義,義州,開義
袁州新喻,袁州,新喻
山西清源,山西,清源
莊州南陽,莊州,南陽
欽州安京,欽州,安京
祺州春祺,祺州,春祺
奉聖媯川,奉聖,媯川
白城通榆,白城,通榆
潾州賨城,潾州,賨城
靈昌酸棗,靈昌,酸棗
峰州承化,峰州,承化
永興慶州,永興,慶州
梓潼永泰,梓潼,永泰
瀼州波零,瀼州,波零
興安臚濱,興安,臚濱
壽州渒水,壽州,渒水
寶慶邵陽,寶慶,邵陽
南寧上林,南寧,上林
順天昌平,順天,昌平
西安鎮安,西安,鎮安
松江奉賢,松江,奉賢
歸州秭歸,歸州,秭歸
浙江慈溪,浙江,慈溪
真定束鹿,真定,束鹿
陝西朝邑,陝西,朝邑
渾江撫松,渾江,撫松
貴州建平,貴州,建平
洋州西鄉,洋州,西鄉
勝州河濱,勝州,河濱
河北貝州,河北,貝州
撫州東鄉,撫州,東鄉
撫州柔遠,撫州,柔遠
舟山嵊泗,舟山,嵊泗
大名東明,大名,東明
東合鐵杷,東合,鐵杷
壽州安豐,壽州,安豐
伊吾納職,伊吾,納職
愛州真寧,愛州,真寧
陝郡芮城,陝郡,芮城
錦州廣寧,錦州,廣寧
南營唐興,南營,唐興
雲南鄧川,雲南,鄧川
婁底雙峰,婁底,雙峰
真定沃州,真定,沃州
郴州平陽,郴州,平陽
貴陽修文,貴陽,修文
雲南佛海,雲南,佛海
恩平西平,恩平,西平
鞏昌階州,鞏昌,階州
於闐西海,於闐,西海
宜州思恩,宜州,思恩
溵州西平,溵州,西平
宋州碭山,宋州,碭山
潯江桂平,潯江,桂平
陳州商水,陳州,商水
保州遂城,保州,遂城
濟州魚臺,濟州,魚臺
泰州金安,泰州,金安
海州沭陽,海州,沭陽
奉聖儒州,奉聖,儒州
海南白沙,海南,白沙
瀋陽遼中,瀋陽,遼中
延德寧遠,延德,寧遠
合州定遠,合州,定遠
環州福零,環州,福零
潼川郪縣,潼川,郪縣
漢中金州,漢中,金州
廣東樂會,廣東,樂會
壽州下蔡,壽州,下蔡
雲安墊江,雲安,墊江
湯州羅韶,湯州,羅韶
內江安岳,內江,安岳
睦州遂安,睦州,遂安
遼陽蓋州,遼陽,蓋州
山南夔州,山南,夔州
通州閬英,通州,閬英
海州耀州,海州,耀州
新疆焉耆,新疆,焉耆
河南芝田,河南,芝田
河南永城,河南,永城
陝西隴縣,陝西,隴縣
山南成州,山南,成州
焦作溫縣,焦作,溫縣
安州容城,安州,容城
東衡翁源,東衡,翁源
湛江徐聞,湛江,徐聞
嶺方琅邪,嶺方,琅邪
文陽銅蔡,文陽,銅蔡
信安常山,信安,常山
汀州蓮城,汀州,蓮城
雁北左雲,雁北,左雲
思州萬資,思州,萬資
嘉州峨眉,嘉州,峨眉
